,abs_val_diff,flow-rate,total-volume-consumption
4145,0.0,0.0,45.6523666381836
4651,0.0,0.0,46.49024963378906
1226,0.0100555419921875,1.180128574371338,40.80331802368164
1902,0.0,0.0,42.37995910644531
1609,0.002887725830078125,0.0,41.56085205078125
4014,0.000942230224609375,0.0,45.45858764648438
1238,0.0,0.0,40.849586486816406
6886,0.0,0.0,48.00743103027344
71,0.0,0.0,38.94475173950195
1063,0.003154754638671875,0.0,39.8087158203125
6982,0.0,0.0,48.00743103027344
4999,0.0,0.0,47.25226211547852
1711,0.005146026611328125,0.0,42.18130111694336
3279,0.0,0.0,43.574405670166016
3389,0.0,0.0,43.68924331665039
2126,0.0,0.0,43.17044067382813
663,0.006511688232421875,0.0,39.24337387084961
6719,0.0,0.0,48.00743103027344
4107,0.0,0.0,45.6523666381836
436,0.0,0.0,39.0390739440918
1665,0.014102935791015625,0.156100794672966,41.96057891845703
5595,0.0,0.0,47.90215682983398
4106,0.0,0.0,45.6523666381836
1283,0.0026283264160227304,0.0,41.06042861938477
293,9.918212890625e-05,0.1586616337299347,33.03900146484375
6981,0.0,0.0,48.00743103027344
422,0.00029373168944601957,0.489347517490387,33.062000274658196
6531,0.0,0.0,47.96016311645508
1942,0.0,0.0,42.381778717041016
184,0.0,0.0,39.01898193359375
0,0.0,0.15768839418888092,33.002281188964844
12,0.000438690185546875,0.1569206714630127,33.00754928588867
2548,0.0,0.0,43.54827880859375
1098,0.00461578369140625,0.2198505103588104,39.93830871582031
2505,0.0,0.0,43.51878356933594
3972,0.0111083984375,0.0,45.23872756958008
3238,0.0,0.0,43.574405670166016
2902,0.0,0.0,43.55751037597656
6380,0.0,0.0,47.9422721862793
5121,0.0,0.0,47.28052520751953
629,0.00148773193359375,0.0,39.15123748779297
5526,0.0,0.0,47.88615036010742
3033,0.0,0.0,43.55751037597656
1136,0.0152587890625,0.0,40.10886001586914
1312,0.004283905029296875,0.0,41.10038375854492
5138,0.006496429443359375,0.0,47.29617309570313
2498,0.0,0.6436064839363098,43.51878356933594
6343,0.0,0.0,47.9422721862793
190,9.5367431640625e-05,0.15830253064632416,33.02904510498047
2317,0.0,0.0,43.47532272338867
5668,0.0,0.0,47.93577194213867
6759,0.0,0.0,48.00743103027344
3581,0.0,0.0,44.53963851928711
23,0.00736236572265625,0.0,38.92131423950195
4251,0.0,0.0,45.6523666381836
2339,0.0,0.0,43.47532272338867
866,0.0,0.0,39.71294021606445
1101,0.0,0.0,39.94182205200195
1201,0.0025672912597585196,0.0,40.58706283569336
2348,0.0,0.481207013130188,43.477210998535156
4358,0.00389862060546875,0.20367692410945887,45.8544921875
299,0.0,0.0,39.03721618652344
2292,0.0,0.0,43.47532272338867
5593,0.0,0.0,47.90215682983398
5059,0.0,0.0,47.25226211547852
4433,0.00391769409178977,0.2033248245716095,46.29896545410156
5724,0.0,0.0,47.9422721862793
5506,0.0,0.0,47.88615036010742
1738,0.0,0.0,42.26853942871094
6215,0.0,0.0,47.9422721862793
261,0.0,0.0,39.02873611450195
4557,0.0,0.0,46.49024963378906
2001,0.0,0.0,42.45331573486328
3502,0.0366668701171875,0.0,44.140384674072266
6992,0.0,0.0,48.00743103027344
5338,0.0,0.0,47.86237335205078
5697,0.0,0.0,47.9422721862793
2579,0.0,0.0,43.55285263061523
413,0.00029754638671875,0.4875043332576752,33.05929183959961
6944,0.0,0.0,48.00743103027344
3573,0.00568389892578125,0.09499318152666092,44.52310180664063
5523,0.0,0.0,47.88615036010742
3756,0.0,0.0,44.62753677368164
6931,0.0,0.0,48.00743103027344
72,0.0,0.0,38.94475173950195
7,0.0,0.0,38.9139518737793
3617,0.0,0.0,44.6013069152832
4768,0.000759124755859375,0.0,46.69871139526367
581,0.0,0.0,39.07851028442383
2581,0.0,0.0,43.55285263061523
1025,0.0,0.0,39.74504089355469
2092,0.005138397216796875,0.4121924042701721,42.987205505371094
3912,0.0,0.0,44.923526763916016
3281,0.0,0.0,43.574405670166016
6010,0.0,0.0,47.9422721862793
5310,0.0058746337890625,0.0,47.80064010620117
4654,0.0,0.0,46.49175643920898
714,0.00188446044921875,0.0,39.42902755737305
4577,0.0,0.0,46.49024963378906
6715,0.0,0.0,48.00743103027344
603,0.0,0.0,39.08604049682617
5149,0.006504058837890625,0.0,47.30974578857422
6716,0.0,0.0,48.00743103027344
1339,0.0,0.0,41.11073684692383
3360,0.0,0.0,43.60466766357422
5392,0.0,0.0,47.88288497924805
2117,0.010040283203125,0.0,43.13024139404297
3369,0.00469207763671875,0.0,43.62575149536133
3083,0.0,0.0,43.55751037597656
783,0.004245758056640625,0.0,39.66024398803711
2347,0.001369476318359375,0.0,43.477210998535156
1924,0.0,0.0,42.37995910644531
4998,0.0,0.0,47.25226211547852
4401,0.004352569580078125,0.0,46.06229019165039
2752,0.0,0.0,43.55751037597656
3575,0.0,0.0,44.5293083190918
223,0.0,0.0,39.02373123168945
1849,0.0,0.0,42.3737678527832
3442,0.0,0.0,43.80997085571289
913,0.0,0.0,39.725242614746094
351,0.0,0.0,39.03721618652344
5944,0.0,0.0,47.9422721862793
3473,0.0,0.0,43.97924423217773
5751,0.0,0.0,47.9422721862793
5860,0.0,0.0,47.9422721862793
2635,0.0,0.0,43.55751037597656
5599,0.0,0.0,47.90215682983398
5394,0.0,0.0,47.88288497924805
1992,0.007236480712890625,0.0,42.444236755371094
1219,0.00647735595703125,0.0,40.75651931762695
5196,0.0026283264160085196,0.0,47.40054702758789
231,9.536743164773043e-05,0.15814897418022156,33.03302383422852
5283,0.0005340576171875,0.0,47.69182586669922
5807,0.0,0.0,47.9422721862793
4848,0.00159454345703125,0.0,47.18193435668945
2842,0.0,0.0,43.55751037597656
3390,0.004680633544921875,0.0,43.69392395019531
6853,0.0,0.0,48.00743103027344
2968,0.0,0.0,43.55751037597656
3256,0.0,0.0,43.574405670166016
3787,0.0,0.0,44.62945938110352
5046,0.0,0.0,47.25226211547852
421,0.00030136108397726957,0.4882723391056061,33.06170654296875
1417,0.0,0.0,41.11859130859375
5989,0.0,0.0,47.9422721862793
6995,0.0,0.0,48.00743103027344
2503,0.0,0.0,43.51878356933594
439,0.00029754638671164457,0.486736387014389,33.067081451416016
3959,0.000949859619140625,0.0,45.14496994018555
4460,0.0036048889160085196,0.13988429307937622,46.42412948608398
3236,0.0,0.0,43.574405670166016
650,0.00436782836913352,0.3281213939189911,39.202972412109375
4338,0.0,0.0,45.78262710571289
2638,0.0,0.0,43.55751037597656
5057,0.0,0.0,47.25226211547852
2141,0.0074005126953125,0.0,43.25119400024414
6537,0.0,0.0,47.96016311645508
625,0.0,0.0,39.13810729980469
4166,0.0,0.0,45.6523666381836
6370,0.0,0.0,47.9422721862793
4185,0.0,0.0,45.6523666381836
4050,0.0,0.0,45.5792121887207
1465,0.0,0.0,41.11859130859375
4021,0.0,0.0,45.48911666870117
3273,0.0,0.0,43.574405670166016
445,0.0,0.0,39.0390739440918
2171,0.0,0.0,43.433189392089844
3656,0.0,0.0,44.62002944946289
4414,0.0,0.0,46.20648956298828
1330,0.0,0.0,41.10317993164063
1639,0.012638092041015625,0.0,41.77764129638672
1625,0.0,0.0,41.67068099975586
1048,0.0,0.0,39.78034210205078
5091,0.0,0.0,47.25847625732422
5873,0.0,0.0,47.9422721862793
6156,0.0,0.0,47.9422721862793
4548,0.0,0.0,46.48874282836914
923,0.0,0.0,39.725242614746094
4462,0.01024246215821023,0.0,46.43651962280274
281,9.918212889914457e-05,0.15774007141590118,33.03783798217773
3453,0.0064849853515625,0.4416485726833344,43.87464141845703
3742,0.0,0.0,44.62753677368164
361,9.155273436789457e-05,0.15768839418888092,33.045581817626946
639,0.00154876708984375,0.0,39.1743049621582
642,0.0,0.0,39.17891311645508
146,9.918212890625e-05,0.15753482282161713,33.02478790283203
4411,0.00119781494140625,0.0,46.19647216796875
5603,0.0,0.0,47.90215682983398
215,0.0,0.0,39.01898193359375
5623,0.0,0.0,47.904296875
1256,0.001922607421875,0.0,40.944244384765625
6837,0.0,0.0,48.00743103027344
452,0.000301361083984375,0.4882723391056061,33.070987701416016
1732,0.0,0.3794707953929901,42.25899887084961
7061,0.0,0.0,48.0217399597168
4906,0.0,0.0,47.25107192993164
3558,0.0164794921875,0.2082549482584,44.47357940673828
418,0.000301361083984375,0.4901224970817566,33.06078338623047
804,0.005992889404296875,0.0,39.70039749145508
723,0.0022430419921946054,0.0,39.48410034179688
4851,0.00302886962890625,0.0,47.18647766113281
505,0.0,0.0,39.0390739440918
7024,0.0,0.0,48.00743103027344
4227,0.0,0.0,45.6523666381836
1591,0.013240814208984375,0.0,41.46723556518555
3417,0.005352020263671875,0.0,43.73042297363281
6907,0.0,0.0,48.00743103027344
1554,0.0,0.0,41.26731491088867
2556,0.0,0.0,43.54827880859375
7046,0.0,0.0,48.0217399597168
3553,0.00490188598632102,1.2487542629241943,44.43437576293945
153,0.0,0.0,39.00569534301758
685,0.0,0.0,39.3226432800293
4130,0.0,0.0,45.6523666381836
1170,0.00616836547850852,0.0,40.35958099365234
1,0.000438690185546875,0.15738129615783691,33.00271987915039
5589,0.0,0.0,47.90215682983398
4902,0.0,0.0,47.24892044067383
1194,0.0021743774414133554,0.1381646692752838,40.53933715820313
2672,0.0,0.0,43.55751037597656
4841,0.00337982177734375,0.0,47.16189956665039
160,9.918212890625e-05,0.15799546241760254,33.02614212036133
6411,0.0,0.0,47.9422721862793
5400,0.0,0.0,47.88288497924805
4649,0.0,0.0,46.49024963378906
6007,0.0,0.0,47.9422721862793
5206,0.0,0.0,47.4132308959961
4596,0.0,0.0,46.49024963378906
1351,0.0,0.0,41.11266326904297
419,0.00032424926758523043,0.4890402853488922,33.061107635498054
1553,0.0,0.0,41.26731491088867
6722,0.0,0.0,48.00743103027344
6340,0.0,0.0,47.9422721862793
4159,0.0,0.0,45.6523666381836
2265,0.0,0.0,43.4674072265625
2349,0.0,0.0,43.477210998535156
4323,0.0,0.0,45.72926330566406
320,0.0,0.0,39.03721618652344
381,0.00032806396483664457,0.4888866245746613,33.04970550537109
602,0.0,0.0,39.08604049682617
5866,0.0,0.0,47.9422721862793
4728,0.0031852722168039804,0.3323734402656555,46.59774780273438
50,0.0,0.0,38.92754364013672
175,9.918212890625e-05,0.15615296363830564,33.027591705322266
2038,0.06422805786133523,0.15615245699882507,42.74238586425781
6933,0.0,0.0,48.00743103027344
2934,0.0,0.0,43.55751037597656
1812,0.0,0.0,42.35476684570313
2769,0.0,0.0,43.55751037597656
6783,0.0,0.0,48.00743103027344
3678,0.0,0.0,44.62002944946289
124,0.0,0.0,38.9775390625
1320,0.0,0.0,41.10317993164063
3724,0.0,0.0,44.62753677368164
1155,0.004905700683586645,0.06880419701337814,40.27153015136719
2679,0.0,0.0,43.55751037597656
81,9.918212891335543e-05,0.15876318514347074,33.01850128173828
272,9.5367431640625e-05,0.15820083022117615,33.036972045898445
5288,0.0,0.0,47.70163345336914
1693,0.00616455078125,0.0,42.127830505371094
823,0.0,0.0,39.71106338500977
2014,0.02053070068359375,0.0,42.54157257080078
4614,0.0,0.0,46.49024963378906
4195,0.0,0.0,45.6523666381836
4280,0.0,0.0,45.66696548461914
209,9.5367431640625e-05,0.1570741981267929,33.0308837890625
236,9.5367431640625e-05,0.1569206714630127,33.033504486083984
1640,0.00511932373046875,0.0,41.78276062011719
6821,0.0,0.0,48.00743103027344
436,0.000301361083984375,0.4885795712471008,33.066184997558594
5268,0.00357818603515625,0.0,47.61430740356445
4056,0.0,0.0,45.5948257446289
1684,0.000244140625,0.0,42.073429107666016
434,0.0,0.0,39.0390739440918
271,0.0,0.0,39.02873611450195
1268,0.00066375732421875,0.0,41.01302337646485
1880,0.0,0.0,42.37995910644531
2666,0.0,0.0,43.55751037597656
5704,0.0,0.0,47.9422721862793
3260,0.0,0.0,43.574405670166016
5830,0.0,0.0,47.9422721862793
2058,0.00917816162109375,0.0,42.82079315185547
5859,0.0,0.0,47.9422721862793
1685,0.006145477294921875,0.374394029378891,42.07957458496094
1305,0.004573822021484375,0.0,41.091697692871094
2818,0.0,0.0,43.55751037597656
4353,0.0,0.0,45.81059646606445
384,0.0,0.0,39.0390739440918
4377,0.00011444091797585543,0.20303425192832947,45.93630981445313
5843,0.0,0.0,47.9422721862793
5446,0.0,0.0,47.88615036010742
4742,0.002368927001953125,0.0,46.61601638793945
6063,0.0,0.0,47.9422721862793
2025,0.013580322265625,0.0,42.58672332763672
4170,0.0,0.0,45.6523666381836
1491,0.015254974365234375,0.0,41.15949249267578
2927,0.0,0.0,43.55751037597656
2496,0.0030517578125071054,0.0,43.51794815063477
3415,0.0,0.0,43.72507095336914
109,0.0,0.0,38.964210510253906
2963,0.0,0.0,43.55751037597656
4820,0.0,0.0,47.05806350708008
4126,0.0,0.0,45.6523666381836
6834,0.0,0.0,48.00743103027344
3047,0.0,0.0,43.55751037597656
1848,0.00797271728515625,0.0,42.3737678527832
3266,0.0,0.0,43.574405670166016
1845,0.0,0.0,42.36579513549805
6075,0.0,0.0,47.9422721862793
5180,0.00457000732421875,0.0,47.36644744873047
6045,0.0,0.0,47.9422721862793
3960,0.00905227661133523,0.0,45.15402221679688
750,0.0,0.0,39.55703353881836
1434,0.0,0.0,41.11859130859375
6471,0.0,0.0,47.94482803344727
4638,0.0,0.0,46.49024963378906
6623,0.0,0.0,48.003662109375
880,0.0,0.0,39.714839935302734
6214,0.0,0.0,47.9422721862793
2978,0.0,0.0,43.55751037597656
3565,0.0,0.0,44.497501373291016
1137,0.0028381347656321054,0.8270814418792725,40.11169815063477
2633,0.0,0.0,43.55751037597656
490,0.0,0.0,39.0390739440918
5128,0.0,0.0,47.28052520751953
1939,0.0,0.0,42.381778717041016
4317,0.00293731689453125,0.0,45.720481872558594
3055,0.0,0.0,43.55751037597656
2586,0.0,0.0,43.55285263061523
4511,0.0,0.0,46.48373794555664
2462,0.0,0.0,43.514896392822266
362,0.0,0.0,39.03721618652344
5421,0.0,0.0,47.88615036010742
2488,0.0,0.0,43.514896392822266
6021,0.0,0.0,47.9422721862793
5624,0.0,0.0,47.904296875
1809,0.0,0.0,42.35476684570313
6408,0.0,0.0,47.9422721862793
1934,0.0,0.0,42.381778717041016
967,0.0,0.0,39.725242614746094
6607,0.0,0.0,47.99551010131836
6658,0.0,0.0,48.00743103027344
243,0.0,0.0,39.02373123168945
4229,0.0,0.0,45.6523666381836
6278,0.0,0.0,47.9422721862793
2592,0.0,0.0,43.55285263061523
5058,0.0,0.0,47.25226211547852
5330,0.00824737548828125,0.0,47.84763717651367
162,0.00052642822265625,0.415959358215332,39.01089096069336
301,0.0,0.0,39.03721618652344
6959,0.0,0.0,48.00743103027344
2947,0.0,0.0,43.55751037597656
4078,0.0,0.0,45.63908386230469
1426,0.0,0.0,41.11859130859375
5124,0.0,0.0,47.28052520751953
6706,0.0,0.0,48.00743103027344
3898,0.02013397216796875,0.0,44.839149475097656
1959,0.0,0.0,42.38807678222656
2254,0.0,0.0,43.4674072265625
2168,0.004600524902350855,0.0,43.42145156860352
5499,0.0,0.0,47.88615036010742
217,0.0,0.0,39.02373123168945
4665,0.0,0.0,46.49175643920898
5781,0.0,0.0,47.9422721862793
994,0.0,0.0,39.74504089355469
1580,0.001861572265625,0.0,41.4145622253418
1970,0.0,0.0,42.40266418457031
3230,0.0,0.0,43.574405670166016
3804,0.0,0.0,44.65126037597656
3672,0.0,0.0,44.62002944946289
5734,0.0,0.0,47.9422721862793
2718,0.0,0.0,43.55751037597656
3171,0.0,0.0,43.55940628051758
813,0.0,0.0,39.70375442504883
1056,0.0,0.0,39.79800796508789
4513,0.0,0.0,46.48373794555664
5894,0.0,0.0,47.9422721862793
4273,0.0140228271484375,0.0,45.66696548461914
3871,0.0,0.0,44.72920989990234
1395,0.0,0.0,41.11859130859375
1002,0.0,0.0,39.74504089355469
3923,0.00495529174805398,0.0,44.94470596313477
6767,0.0,0.0,48.00743103027344
1387,0.0,0.0,41.11859130859375
69,0.0,0.0,38.94475173950195
3964,0.0022277832031178946,0.380553126335144,45.17589950561523
4387,0.009552001953125,0.0,45.9807243347168
1559,0.0036468505859375,0.0,41.27632522583008
5818,0.0,0.0,47.9422721862793
3091,0.0,0.0,43.55751037597656
234,9.5367431640625e-05,0.15768839418888092,33.033309936523445
6135,0.0,0.0,47.9422721862793
4817,0.00191497802734375,0.0,47.0535774230957
5001,0.0,0.0,47.25226211547852
1342,0.0,0.0,41.11073684692383
4813,0.017200469970703125,0.0,47.02668762207031
6373,0.0,0.0,47.9422721862793
3391,0.0,0.0,43.69392395019531
6494,0.0,0.0,47.94661331176758
876,0.0,0.0,39.714839935302734
1869,0.0,0.0,42.37995910644531
6903,0.0,0.0,48.00743103027344
2566,0.0,0.0,43.55285263061523
6690,0.0,0.0,48.00743103027344
36,0.006229400634765625,0.0,38.92754364013672
1703,0.0,0.0,42.14046478271485
1530,0.0,0.0,41.20722961425781
6576,0.0,0.0,47.96512985229492
2758,0.0,0.0,43.55751037597656
4864,0.0,0.0,47.20266342163086
434,0.00029754638671875,0.4887331128120422,33.06558609008789
6911,0.0,0.0,48.00743103027344
5679,0.0,0.0,47.94175720214844
3319,0.0,0.0,43.58955383300781
4854,0.0,1.1685160398483276,47.18994522094727
6979,0.0,0.0,48.00743103027344
2561,0.0,0.0,43.55285263061523
3289,0.0,0.0,43.574405670166016
3728,0.0,0.0,44.62753677368164
3859,0.0,0.0,44.71548461914063
3862,0.0,0.0,44.71548461914063
3650,0.0,0.0,44.62002944946289
1290,0.0,0.0,41.06644058227539
6359,0.0,0.0,47.9422721862793
72,9.918212890625e-05,0.15799546241760254,33.017635345458984
5791,0.0,0.0,47.9422721862793
6525,0.0,0.0,47.96016311645508
35,0.0,0.0,38.92131423950195
4450,0.006496429443359375,0.0,46.37734603881836
4987,0.0,0.0,47.25226211547852
2746,0.0,0.0,43.55751037597656
4914,0.0,0.0,47.25226211547852
1343,0.0,0.0,41.11073684692383
1017,0.0,0.0,39.74504089355469
3109,0.0,0.0,43.55751037597656
6221,0.0,0.0,47.9422721862793
67,0.0,0.0,38.94475173950195
683,0.00531005859375,0.0,39.3226432800293
4615,0.0,0.0,46.49024963378906
6451,0.0,0.0,47.94482803344727
4908,0.0,0.0,47.25107192993164
4672,0.0,0.0,46.49175643920898
5096,0.0,0.0,47.25847625732422
1912,0.0,0.0,42.37995910644531
5450,0.0,0.0,47.88615036010742
4222,0.0,0.0,45.6523666381836
5610,0.0,0.0,47.904296875
4037,0.003814697265625,0.3317527770996094,45.55967330932617
2995,0.0,0.0,43.55751037597656
1091,0.00809478759765625,0.0,39.909969329833984
1475,0.006072998046875,0.0,41.13093185424805
5546,0.0016708374023508554,0.0,47.88782119750977
5727,0.0,0.0,47.9422721862793
5903,0.0,0.0,47.9422721862793
6732,0.0,0.0,48.00743103027344
2918,0.0,0.0,43.55751037597656
142,0.00441741943359375,0.0,38.9912109375
2983,0.0,0.0,43.55751037597656
6368,0.0,0.0,47.9422721862793
3477,0.0,0.0,43.99363327026367
2319,0.0,0.0,43.47532272338867
5930,0.0,0.0,47.9422721862793
3978,0.006538391113274145,0.0,45.270423889160156
4180,0.0,0.0,45.6523666381836
1844,0.0,0.0,42.36579513549805
1379,0.0,0.0,41.11859130859375
5888,0.0,0.0,47.9422721862793
3500,0.0,0.0,44.09307861328125
3173,0.0,0.0,43.55940628051758
4943,0.0,0.0,47.25226211547852
10,0.0,0.0,38.9139518737793
7079,0.0,0.0,48.0217399597168
4646,0.0,0.0,46.49024963378906
982,0.0,0.0,39.73311996459961
973,0.0,0.0,39.72711944580078
2313,0.0,0.0,43.47532272338867
5023,0.0,0.0,47.25226211547852
521,0.0,0.0,39.04719543457031
6189,0.0,0.0,47.9422721862793
6070,0.0,0.0,47.9422721862793
1009,0.0,0.0,39.74504089355469
5905,0.0,0.0,47.9422721862793
5576,0.0,0.0,47.90215682983398
102,9.918212890625e-05,0.1569206714630127,33.020538330078125
1987,0.0,0.0,42.4281120300293
6346,0.0,0.0,47.9422721862793
897,0.0,0.0,39.725242614746094
76,9.536743163351957e-05,0.15768839418888092,33.018020629882805
5175,0.0033340454101491446,0.0,47.35851669311523
4868,0.00148773193359375,0.0,47.21112823486328
258,9.5367431640625e-05,0.15661358833312988,33.03562545776367
3154,0.0,0.0,43.55940628051758
733,0.0,0.0,39.52195358276367
2371,0.0,0.0,43.477210998535156
4592,0.0,0.0,46.49024963378906
4885,0.0,0.0,47.23992919921875
6444,0.0,0.0,47.94482803344727
6071,0.0,0.0,47.9422721862793
2027,0.0,0.0,42.58672332763672
3489,0.0128173828125,0.0,44.03572082519531
5107,0.0,0.0,47.28052520751953
2944,0.0,0.0,43.55751037597656
1866,0.0,0.0,42.37995910644531
698,0.008144378662095164,0.0,39.37310409545898
3818,0.0,0.6753259301185608,44.6688232421875
1346,0.0,0.0,41.11073684692383
2612,0.0,0.0,43.55751037597656
5258,0.00905609130859375,0.0,47.56924819946289
4356,0.00721359252928977,0.0,45.83662414550781
718,0.011562347412109375,0.1420365273952484,39.450782775878906
5134,0.0,0.0,47.28052520751953
20,0.00043487548828125,0.15753482282161713,33.011058807373054
2444,0.0,0.0,43.50848388671875
6882,0.0,0.0,48.00743103027344
1420,0.0,0.0,41.11859130859375
846,0.0,0.0,39.71106338500977
480,0.0,0.0,39.0390739440918
1914,0.0,0.0,42.37995910644531
1008,0.0,0.0,39.74504089355469
1821,0.0,0.0,42.359275817871094
744,0.0,0.0,39.54345703125
916,0.0,0.0,39.725242614746094
5975,0.0,0.0,47.9422721862793
5215,0.014316558837876414,0.4196203947067261,47.4605484008789
329,9.5367431640625e-05,0.15727928280830386,33.042484283447266
2165,0.004615783691399145,0.0,43.40067672729492
847,0.0,0.0,39.71106338500977
6752,0.0,0.0,48.00743103027344
6225,0.0,0.0,47.9422721862793
6500,0.0,0.0,47.94661331176758
4687,0.0,0.0,46.50455093383789
5963,0.0,0.0,47.9422721862793
3704,0.0,0.0,44.62753677368164
5474,0.0,0.0,47.88615036010742
2445,0.0,0.0,43.50848388671875
4158,0.0,0.0,45.6523666381836
3971,0.028461456298828125,0.0,45.22761917114258
279,0.0,0.0,39.03532028198242
90,9.5367431640625e-05,0.15738129615783691,33.01937484741211
6884,0.0,0.0,48.00743103027344
5346,0.000110626220703125,0.0,47.87165451049805
1405,0.0,0.0,41.11859130859375
5420,0.0,0.0,47.88615036010742
408,0.00030136108397726957,0.489347517490387,33.05780029296875
666,0.000385284423828125,0.0,39.25484848022461
2750,0.0,0.0,43.55751037597656
433,0.00029754638672585543,0.4890402853488922,33.06528854370117
5105,0.00530242919921875,0.0,47.26377868652344
1209,0.009517669677734375,0.0,40.66873550415039
169,9.1552734375e-05,0.15615296363830564,33.02700424194336
6618,0.0,0.0,48.003662109375
751,0.0,0.0,39.55703353881836
903,0.0,0.0,39.725242614746094
2275,0.0,0.0,43.46930313110352
3195,0.0,0.0,43.56131362915039
3785,0.0,0.0,44.62945938110352
7057,0.0,0.0,48.0217399597168
4561,0.0,0.0,46.49024963378906
82,0.0001068115234375,0.15799546241760254,33.01860809326172
3163,0.0,0.0,43.55940628051758
6079,0.0,0.0,47.9422721862793
1485,0.0,0.0,41.13765335083008
6986,0.0,0.0,48.00743103027344
7029,0.0,0.0,48.00743103027344
2050,0.0079345703125,0.3269893825054169,42.794898986816406
1110,0.0061492919921875,0.0,39.97079086303711
5122,0.0,0.0,47.28052520751953
4329,0.0,0.0,45.73512649536133
4508,0.0,0.0,46.48373794555664
827,0.0,0.0,39.71106338500977
1960,0.0,0.0,42.38807678222656
3668,0.0,0.0,44.62002944946289
2725,0.0,0.0,43.55751037597656
5126,0.0,0.0,47.28052520751953
397,0.00030136108397726957,0.4887331128120422,33.05451202392578
3514,0.002048492431640625,0.0,44.22540664672852
1278,0.00719070434571023,0.0,41.05636596679688
5227,0.009674072265617895,0.0,47.49489974975586
3833,0.0,0.0,44.670997619628906
2234,0.0,0.0,43.4674072265625
1618,0.001628875732421875,0.4545153081417084,41.6512336730957
4793,0.00180816650390625,0.0,46.89436721801758
5802,0.0,0.0,47.9422721862793
3585,0.011425018310546875,0.0,44.55497741699219
4351,0.00740432739257102,0.0,45.80513000488281
1644,0.0,0.0,41.79124069213867
1328,0.0,0.0,41.10317993164063
2287,0.0,0.0,43.47532272338867
3221,0.0,0.0,43.574405670166016
5144,0.0,0.0,47.30324172973633
2877,0.0,0.0,43.55751037597656
4920,0.0,0.0,47.25226211547852
31,0.0,0.0,38.92131423950195
5541,0.0,0.0,47.88615036010742
3693,0.0,0.0,44.62753677368164
6843,0.0,0.0,48.00743103027344
2610,0.0,0.0,43.55751037597656
5602,0.0,0.0,47.90215682983398
4775,0.004013061523444605,0.0,46.71566009521485
5349,0.0,0.0,47.87165451049805
3220,0.0,0.0,43.574405670166016
5557,0.0025062561035085196,0.0,47.89032745361328
6027,0.0,0.0,47.9422721862793
1954,0.0,0.0,42.38807678222656
1368,0.0,0.0,41.11266326904297
1927,0.0,0.0,42.381778717041016
6977,0.0,0.0,48.00743103027344
2322,0.0,0.0,43.47532272338867
6374,0.0,0.0,47.9422721862793
312,9.5367431640625e-05,0.15727928280830386,33.04084014892578
6023,0.0,0.0,47.9422721862793
2536,0.0,0.0,43.54827880859375
1817,0.0,0.0,42.359275817871094
2003,0.0,0.0,42.45331573486328
1088,0.0,0.0,39.90187454223633
6012,0.0,0.0,47.9422721862793
1728,0.0019073486328053946,0.0,42.24898147583008
2299,0.0,0.0,43.47532272338867
3845,0.0,0.0,44.670997619628906
4819,0.002716064453125,0.0,47.05806350708008
3685,0.0,0.0,44.62753677368164
2620,0.0,0.0,43.55751037597656
6998,0.0,0.0,48.00743103027344
369,0.0,0.0,39.03721618652344
3478,0.006561279296875,0.0,44.00019454956055
6590,0.0,0.0,47.98291397094727
112,9.536743163351957e-05,0.15738129615783691,33.02150344848633
3380,0.0,0.0,43.65731430053711
2019,0.0,0.0,42.55147933959961
4495,0.0,0.0,46.47734069824219
3933,0.0180511474609375,0.0,45.03757095336914
4777,0.007495880126953125,0.0,46.72712326049805
5665,0.0,0.0,47.9319953918457
2625,0.0,0.0,43.55751037597656
5839,0.0,0.0,47.9422721862793
2191,0.0,0.0,43.44623565673828
4403,0.005329132080078125,0.0,46.08820343017578
2933,0.0,0.0,43.55751037597656
1111,0.003025054931640625,0.0,39.97381591796875
368,9.918212891335543e-05,0.1565113216638565,33.04626846313477
990,0.0,0.0,39.74504089355469
808,0.0,0.0,39.70039749145508
1244,0.008060455322265625,0.0,40.88692855834961
2109,0.00528717041015625,0.4748294353485107,43.08345413208008
375,0.00030136108397726957,0.4881186783313751,33.04788589477539
6588,0.0,0.0,47.977622985839844
6382,0.0,0.0,47.9422721862793
2909,0.0,0.0,43.55751037597656
312,0.0,0.0,39.03721618652344
2796,0.0,0.0,43.55751037597656
6461,0.0,0.0,47.94482803344727
2360,0.0,0.0,43.477210998535156
2383,0.0,0.0,43.48332977294922
6229,0.0,0.0,47.9422721862793
5397,0.0,0.0,47.88288497924805
116,9.918212891335543e-05,0.15646003186702728,33.02188873291016
367,0.0,0.0,39.03721618652344
429,0.0,0.0,39.0390739440918
5284,0.0011138916015625,0.378393292427063,47.69293975830078
3707,0.0,0.0,44.62753677368164
3307,0.0,0.0,43.58955383300781
5776,0.0,0.0,47.9422721862793
1600,0.0,0.0,41.48849487304688
2827,0.0,0.0,43.55751037597656
6529,0.0,0.0,47.96016311645508
164,9.155273436789457e-05,0.15630649030208588,33.02652359008789
5821,0.0,0.0,47.9422721862793
5896,0.0,0.0,47.9422721862793
4612,0.0,0.0,46.49024963378906
550,0.00296783447265625,0.0,39.075355529785156
309,9.918212891335543e-05,0.157586470246315,33.04055404663086
3184,0.0,0.0,43.55940628051758
2456,0.0,0.0,43.50848388671875
